Episode,NumGreen,NumYellow,NumRed,NumWaste,WasteLeft,DisposedWaste,TotalReward,AvgActorLoss,AvgCriticLoss,AvgEntropy
10613,1,1,1,10.0,0,0,82.51,-0.0123,2.4243,1.1974
10614,1,1,1,11.0,0,0,106.58,-0.0123,2.4243,1.1974
10615,1,1,1,11.0,0,0,97.63,-0.0123,2.4243,1.1974
10616,1,1,1,10.5,0,0,97.93,-0.0122,2.6171,1.1918
10617,1,1,1,8.2,0,0,81.92,-0.0122,2.6171,1.1918
10618,1,1,1,9.4,0,0,85.31,-0.0122,2.6171,1.1918
10619,1,1,1,11.0,0,0,107.52,-0.0120,2.2519,1.1885
10620,1,1,1,10.9,0,0,93.78,-0.0120,2.2519,1.1885
10621,1,1,1,11.1,0,0,62.91,-0.0120,2.2519,1.1885
10622,1,1,1,9.4,0,0,76.63,-0.0122,2.7600,1.1972
10623,1,1,1,9.2,0,0,77.14,-0.0122,2.7600,1.1972
10624,1,1,1,10.2,0,0,74.13,-0.0122,2.7600,1.1972
10625,1,1,1,10.4,0,0,94.48,-0.0118,2.7607,1.1732
10626,1,1,1,8.2,0,0,68.22,-0.0118,2.7607,1.1732
10627,1,1,1,8.4,0,0,59.48,-0.0118,2.7607,1.1732
10628,1,1,1,10.0,0,0,87.74,-0.0121,2.0125,1.1904
10629,1,1,1,9.2,0,0,68.85,-0.0121,2.0125,1.1904
10630,1,1,1,9.9,0,0,98.27,-0.0121,2.0125,1.1904
10631,1,1,1,11.1,0,0,74.92,-0.0118,2.0529,1.1667
10632,1,1,1,11.0,0,0,76.47,-0.0118,2.0529,1.1667
10633,1,1,1,12.2,0,0,93.17,-0.0118,2.0529,1.1667
10634,1,1,1,10.5,0,0,82.52,-0.0117,2.1370,1.1605
10635,1,1,1,10.1,0,0,89.71,-0.0117,2.1370,1.1605
10636,1,1,1,8.9,0,0,59.91,-0.0117,2.1370,1.1605
10637,1,1,1,10.4,0,0,101.70,-0.0119,2.5695,1.1802
10638,1,1,1,9.9,0,0,87.02,-0.0119,2.5695,1.1802
10639,1,1,1,9.5,0,0,66.59,-0.0119,2.5695,1.1802
10640,1,1,1,9.9,0,0,68.16,-0.0121,2.3445,1.1870
10641,1,1,1,9.8,0,0,62.73,-0.0121,2.3445,1.1870
10642,1,1,1,11.4,0,0,88.56,-0.0121,2.3445,1.1870
10643,1,1,1,10.8,0,0,97.48,-0.0120,2.6707,1.1940
10644,1,1,1,10.9,0,0,105.75,-0.0120,2.6707,1.1940
10645,1,1,1,9.5,0,0,56.29,-0.0120,2.6707,1.1940
10646,1,1,1,11.9,0,0,77.59,-0.0121,2.6903,1.1857
10647,1,1,1,10.2,0,0,98.72,-0.0121,2.6903,1.1857
10648,1,1,1,9.0,0,0,87.11,-0.0121,2.6903,1.1857
10649,1,1,1,10.2,0,0,71.70,-0.0120,2.8437,1.1701
10650,1,1,1,8.8,0,0,85.27,-0.0120,2.8437,1.1701
10651,1,1,1,10.0,0,0,86.98,-0.0120,2.8437,1.1701
10652,1,1,1,9.2,0,0,87.29,-0.0120,2.2326,1.1837
10653,1,1,1,8.6,0,0,59.60,-0.0120,2.2326,1.1837
10654,1,1,1,9.6,0,0,78.28,-0.0120,2.2326,1.1837
10655,1,1,1,10.4,0,0,94.67,-0.0120,2.7342,1.1872
10656,1,1,1,10.1,0,0,80.25,-0.0120,2.7342,1.1872
10657,1,1,1,10.0,0,0,77.76,-0.0120,2.7342,1.1872
10658,1,1,1,10.6,0,0,101.97,-0.0120,2.7321,1.1747
10659,1,1,1,9.6,0,0,80.10,-0.0120,2.7321,1.1747
10660,1,1,1,10.4,0,0,89.32,-0.0120,2.7321,1.1747
10661,1,1,1,8.0,0,0,76.75,-0.0122,2.0353,1.1865
10662,1,1,1,9.9,0,0,93.46,-0.0122,2.0353,1.1865
10663,1,1,1,9.2,0,0,75.81,-0.0122,2.0353,1.1865
10664,1,1,1,9.2,0,0,83.70,-0.0120,2.5189,1.1768
10665,1,1,1,9.4,0,0,91.08,-0.0120,2.5189,1.1768
10666,1,1,1,9.9,0,0,84.71,-0.0120,2.5189,1.1768
10667,1,1,1,7.9,0,0,81.30,-0.0119,2.0640,1.1721
10668,1,1,1,9.5,0,0,83.07,-0.0119,2.0640,1.1721
10669,1,1,1,10.5,0,0,69.84,-0.0119,2.0640,1.1721
10670,1,1,1,8.4,0,0,84.99,-0.0120,2.5034,1.1801
10671,1,1,1,10.8,0,0,84.54,-0.0120,2.5034,1.1801
10672,1,1,1,10.4,0,0,77.24,-0.0120,2.5034,1.1801
10673,1,1,1,11.4,0,0,81.52,-0.0119,2.6145,1.1814
10674,1,1,1,10.6,0,0,104.78,-0.0119,2.6145,1.1814
10675,1,1,1,8.9,0,0,76.47,-0.0119,2.6145,1.1814
10676,1,1,1,8.4,0,0,47.39,-0.0120,2.2044,1.1794
10677,1,1,1,9.9,0,0,86.98,-0.0120,2.2044,1.1794
10678,1,1,1,10.1,0,0,83.14,-0.0120,2.2044,1.1794
10679,1,1,1,10.9,0,0,91.46,-0.0119,2.4878,1.1731
10680,1,1,1,9.6,0,0,85.41,-0.0119,2.4878,1.1731
10681,1,1,1,11.6,0,0,68.89,-0.0119,2.4878,1.1731
10682,1,1,1,8.4,0,0,77.58,-0.0122,2.3379,1.1859
10683,1,1,1,10.1,0,0,90.50,-0.0122,2.3379,1.1859
10684,1,1,1,9.8,0,0,74.68,-0.0122,2.3379,1.1859
10685,1,1,1,10.8,0,0,76.21,-0.0119,2.2392,1.1737
10686,1,1,1,10.6,0,0,83.10,-0.0119,2.2392,1.1737
10687,1,1,1,8.5,0,0,65.54,-0.0119,2.2392,1.1737
10688,1,1,1,11.5,0,0,83.65,-0.0119,3.0520,1.1716
10689,1,1,1,8.8,0,0,73.33,-0.0119,3.0520,1.1716
10690,1,1,1,12.0,0,0,110.00,-0.0119,3.0520,1.1716
10691,1,1,1,9.4,0,0,90.86,-0.0120,2.6060,1.1679
10692,1,1,1,10.6,0,0,71.92,-0.0120,2.6060,1.1679
10693,1,1,1,8.6,0,0,85.10,-0.0120,2.6060,1.1679
10694,1,1,1,10.6,0,0,107.57,-0.0117,2.4636,1.1580
10695,1,1,1,8.9,0,0,94.57,-0.0117,2.4636,1.1580
10696,1,1,1,10.9,0,0,110.39,-0.0117,2.4636,1.1580
10697,1,1,1,12.4,0,0,131.73,-0.0117,2.6336,1.1511
10698,1,1,1,9.4,0,0,83.68,-0.0117,2.6336,1.1511
10699,1,1,1,11.2,0,0,82.15,-0.0117,2.6336,1.1511
10700,1,1,1,12.0,0,0,116.65,-0.0116,2.9441,1.1580
10701,1,1,1,10.9,0,0,80.54,-0.0116,2.9441,1.1580
10702,1,1,1,8.5,0,0,58.95,-0.0116,2.9441,1.1580
10703,1,1,1,9.2,0,0,71.26,-0.0118,2.5053,1.1606
10704,1,1,1,9.9,0,0,70.43,-0.0118,2.5053,1.1606
10705,1,1,1,11.2,0,0,87.69,-0.0118,2.5053,1.1606
10706,1,1,1,12.0,0,0,93.96,-0.0116,3.4887,1.1506
10707,1,1,1,9.1,0,0,67.51,-0.0116,3.4887,1.1506
10708,1,1,1,11.2,0,0,72.17,-0.0116,3.4887,1.1506
10709,1,1,1,9.5,0,0,70.60,-0.0120,2.4865,1.1780
10710,1,1,1,10.6,0,0,74.63,-0.0120,2.4865,1.1780
10711,1,1,1,10.6,0,0,78.08,-0.0120,2.4865,1.1780
10712,1,1,1,9.4,0,0,59.92,-0.0119,2.6281,1.1733
10713,1,1,1,11.1,0,0,78.24,-0.0119,2.6281,1.1733
10714,1,1,1,9.9,0,0,84.17,-0.0119,2.6281,1.1733
10715,1,1,1,10.0,0,0,48.49,-0.0119,3.2792,1.1743
10716,1,1,1,10.5,0,0,70.06,-0.0119,3.2792,1.1743
10717,1,1,1,10.8,0,0,79.44,-0.0119,3.2792,1.1743
10718,1,1,1,9.0,0,0,72.94,-0.0119,2.7348,1.1791
10719,1,1,1,11.6,0,0,68.85,-0.0119,2.7348,1.1791
10720,1,1,1,9.9,0,0,56.33,-0.0119,2.7348,1.1791
10721,1,1,1,11.2,0,0,66.79,-0.0120,2.9265,1.1858
10722,1,1,1,8.2,0,0,47.04,-0.0120,2.9265,1.1858
10723,1,1,1,9.5,0,0,77.30,-0.0120,2.9265,1.1858
10724,1,1,1,7.9,0,0,29.62,-0.0121,1.8591,1.1888
10725,1,1,1,10.9,0,0,71.31,-0.0121,1.8591,1.1888
10726,1,1,1,10.2,0,0,58.34,-0.0121,1.8591,1.1888
10727,1,1,1,9.1,0,0,74.44,-0.0121,2.6583,1.1791
10728,1,1,1,9.0,0,0,63.71,-0.0121,2.6583,1.1791
10729,1,1,1,10.9,0,0,94.31,-0.0121,2.6583,1.1791
10730,1,1,1,10.5,0,0,76.91,-0.0119,3.0821,1.1688
10731,1,1,1,10.0,0,0,73.52,-0.0119,3.0821,1.1688
10732,1,1,1,9.1,0,0,49.85,-0.0119,3.0821,1.1688
10733,1,1,1,11.0,0,0,76.45,-0.0119,2.8758,1.1698
10734,1,1,1,8.4,0,0,58.50,-0.0119,2.8758,1.1698
10735,1,1,1,11.8,0,0,83.84,-0.0119,2.8758,1.1698
10736,1,1,1,10.8,0,0,74.94,-0.0119,2.4497,1.1765
10737,1,1,1,9.8,0,0,64.35,-0.0119,2.4497,1.1765
10738,1,1,1,11.8,0,0,93.50,-0.0119,2.4497,1.1765
10739,1,1,1,9.4,0,0,80.24,-0.0119,3.4564,1.1758
10740,1,1,1,11.9,0,0,65.99,-0.0119,3.4564,1.1758
10741,1,1,1,11.9,0,0,113.45,-0.0119,3.4564,1.1758
10742,1,1,1,8.8,0,0,60.89,-0.0120,2.7840,1.1740
10743,1,1,1,8.6,0,0,56.03,-0.0120,2.7840,1.1740
10744,1,1,1,10.1,0,0,80.66,-0.0120,2.7840,1.1740
10745,1,1,1,9.1,0,0,60.50,-0.0121,2.6401,1.1711
10746,1,1,1,11.2,0,0,107.91,-0.0121,2.6401,1.1711
10747,1,1,1,10.2,0,0,91.96,-0.0121,2.6401,1.1711
10748,1,1,1,12.6,0,0,108.52,-0.0117,3.1532,1.1546
10749,1,1,1,10.2,0,0,69.03,-0.0117,3.1532,1.1546
10750,1,1,1,11.0,0,0,104.56,-0.0117,3.1532,1.1546
10751,1,1,1,9.8,0,0,97.35,-0.0117,3.1266,1.1589
10752,1,1,1,10.6,0,0,93.80,-0.0117,3.1266,1.1589
10753,1,1,1,9.6,0,0,77.97,-0.0117,3.1266,1.1589
10754,1,1,1,10.8,0,0,73.05,-0.0115,2.8463,1.1388
10755,1,1,1,11.1,0,0,115.54,-0.0115,2.8463,1.1388
10756,1,1,1,7.4,0,0,56.42,-0.0115,2.8463,1.1388
10757,1,1,1,9.9,0,0,102.02,-0.0116,2.5173,1.1484
10758,1,1,1,9.6,0,0,96.85,-0.0116,2.5173,1.1484
10759,1,1,1,10.0,0,0,67.86,-0.0116,2.5173,1.1484
10760,1,1,1,11.5,0,0,100.24,-0.0116,2.6832,1.1411
10761,1,1,1,9.5,0,0,91.90,-0.0116,2.6832,1.1411
10762,1,1,1,10.1,0,0,91.70,-0.0116,2.6832,1.1411
10763,1,1,1,9.8,0,0,81.69,-0.0117,2.5408,1.1548
10764,1,1,1,9.0,0,0,79.07,-0.0117,2.5408,1.1548
10765,1,1,1,10.2,0,0,95.06,-0.0117,2.5408,1.1548
10766,1,1,1,12.4,0,0,70.55,-0.0116,2.4070,1.1386
10767,1,1,1,10.1,0,0,102.77,-0.0116,2.4070,1.1386
10768,1,1,1,11.4,0,0,74.14,-0.0116,2.4070,1.1386
10769,1,1,1,9.2,0,0,80.16,-0.0116,2.9002,1.1479
10770,1,1,1,8.4,0,0,59.92,-0.0116,2.9002,1.1479
10771,1,1,1,9.5,0,0,92.62,-0.0116,2.9002,1.1479
10772,1,1,1,8.9,0,0,79.53,-0.0118,2.7391,1.1485
10773,1,1,1,9.6,0,0,84.03,-0.0118,2.7391,1.1485
10774,1,1,1,11.0,0,0,95.84,-0.0118,2.7391,1.1485
10775,1,1,1,12.1,0,0,117.60,-0.0113,2.5777,1.1280
10776,1,1,1,10.1,0,0,106.64,-0.0113,2.5777,1.1280
10777,1,1,1,10.4,0,0,100.99,-0.0113,2.5777,1.1280
10778,1,1,1,8.5,0,0,75.36,-0.0115,3.1179,1.1368
10779,1,1,1,10.2,0,0,104.74,-0.0115,3.1179,1.1368
10780,1,1,1,9.6,0,0,85.79,-0.0115,3.1179,1.1368
10781,1,1,1,9.5,0,0,83.51,-0.0116,3.0128,1.1324
10782,1,1,1,9.8,0,0,92.01,-0.0116,3.0128,1.1324
10783,1,1,1,8.1,0,0,71.62,-0.0116,3.0128,1.1324
10784,1,1,1,9.6,0,0,66.00,-0.0116,2.4089,1.1389
10785,1,1,1,10.2,0,0,104.27,-0.0116,2.4089,1.1389
10786,1,1,1,10.8,0,0,102.27,-0.0116,2.4089,1.1389
10787,1,1,1,10.9,0,0,93.83,-0.0115,3.2726,1.1160
10788,1,1,1,12.0,0,0,125.21,-0.0115,3.2726,1.1160
10789,1,1,1,9.0,0,0,90.20,-0.0115,3.2726,1.1160
10790,1,1,1,10.5,0,0,109.49,-0.0114,2.6979,1.1349
10791,1,1,1,9.5,0,0,67.85,-0.0114,2.6979,1.1349
10792,1,1,1,8.9,0,0,85.72,-0.0114,2.6979,1.1349
10793,1,1,1,10.1,0,0,105.13,-0.0115,2.6911,1.1390
10794,1,1,1,11.4,0,0,90.04,-0.0115,2.6911,1.1390
10795,1,1,1,11.1,0,0,62.04,-0.0115,2.6911,1.1390
10796,1,1,1,11.4,0,0,94.46,-0.0115,3.0563,1.1310
10797,1,1,1,10.6,0,0,107.73,-0.0115,3.0563,1.1310
10798,1,1,1,10.0,0,0,85.28,-0.0115,3.0563,1.1310
10799,1,1,1,8.8,0,0,78.18,-0.0116,2.1434,1.1371
10800,1,1,1,12.1,0,0,116.52,-0.0116,2.1434,1.1371
10801,1,1,1,10.9,0,0,106.84,-0.0116,2.1434,1.1371
10802,1,1,1,12.2,0,0,111.68,-0.0114,2.8808,1.1232
10803,1,1,1,11.1,0,0,95.97,-0.0114,2.8808,1.1232
10804,1,1,1,9.4,0,0,83.88,-0.0114,2.8808,1.1232
10805,1,1,1,10.1,0,0,96.82,-0.0114,2.2858,1.1287
10806,1,1,1,11.6,0,0,93.34,-0.0114,2.2858,1.1287
10807,1,1,1,9.0,0,0,61.80,-0.0114,2.2858,1.1287
10808,1,1,1,11.4,0,0,108.47,-0.0114,3.0137,1.1214
10809,1,1,1,10.8,0,0,110.74,-0.0114,3.0137,1.1214
10810,1,1,1,10.6,0,0,98.14,-0.0114,3.0137,1.1214
10811,1,1,1,11.1,0,0,109.54,-0.0114,2.7035,1.1107
10812,1,1,1,10.5,0,0,105.59,-0.0114,2.7035,1.1107
10813,1,1,1,8.8,0,0,90.43,-0.0114,2.7035,1.1107
10814,1,1,1,10.9,0,0,96.18,-0.0114,2.4085,1.1328
10815,1,1,1,11.1,0,0,99.66,-0.0114,2.4085,1.1328
10816,1,1,1,10.4,0,0,96.25,-0.0114,2.4085,1.1328
10817,1,1,1,11.1,0,0,95.98,-0.0115,2.5168,1.1279
10818,1,1,1,10.4,0,0,84.94,-0.0115,2.5168,1.1279
10819,1,1,1,11.4,0,0,91.21,-0.0115,2.5168,1.1279
10820,1,1,1,10.2,0,0,92.57,-0.0116,2.4924,1.1415
10821,1,1,1,10.2,0,0,74.59,-0.0116,2.4924,1.1415
10822,1,1,1,9.8,0,0,56.88,-0.0116,2.4924,1.1415
10823,1,1,1,12.1,0,0,108.69,-0.0117,2.5283,1.1429
10824,1,1,1,10.4,0,0,75.94,-0.0117,2.5283,1.1429
10825,1,1,1,12.6,0,0,111.18,-0.0117,2.5283,1.1429
10826,1,1,1,8.9,0,0,90.98,-0.0117,2.9135,1.1488
10827,1,1,1,11.9,0,0,93.05,-0.0117,2.9135,1.1488
10828,1,1,1,8.5,0,0,65.31,-0.0117,2.9135,1.1488
10829,1,1,1,11.6,0,0,96.42,-0.0116,2.6043,1.1409
10830,1,1,1,11.4,0,0,99.01,-0.0116,2.6043,1.1409
10831,1,1,1,11.9,0,0,89.44,-0.0116,2.6043,1.1409
10832,1,1,1,10.0,0,0,102.88,-0.0116,3.2901,1.1411
10833,1,1,1,10.0,0,0,86.40,-0.0116,3.2901,1.1411
10834,1,1,1,9.6,0,0,99.18,-0.0116,3.2901,1.1411
10835,1,1,1,10.0,0,0,94.89,-0.0116,2.6122,1.1412
10836,1,1,1,9.0,0,0,61.91,-0.0116,2.6122,1.1412
10837,1,1,1,11.2,0,0,110.73,-0.0116,2.6122,1.1412
10838,1,1,1,11.6,0,0,103.61,-0.0116,3.2854,1.1460
10839,1,1,1,9.4,0,0,85.09,-0.0116,3.2854,1.1460
10840,1,1,1,9.0,0,0,88.32,-0.0116,3.2854,1.1460
10841,1,1,1,10.8,0,0,90.98,-0.0117,2.1191,1.1439
10842,1,1,1,9.2,0,0,70.18,-0.0117,2.1191,1.1439
10843,1,1,1,9.8,0,0,64.14,-0.0117,2.1191,1.1439
10844,1,1,1,11.5,0,0,109.89,-0.0116,2.7824,1.1547
10845,1,1,1,9.9,0,0,79.64,-0.0116,2.7824,1.1547
10846,1,1,1,7.5,0,0,71.60,-0.0116,2.7824,1.1547
10847,1,1,1,9.2,0,0,96.34,-0.0117,2.2184,1.1583
10848,1,1,1,7.8,0,0,70.14,-0.0117,2.2184,1.1583
10849,1,1,1,10.6,0,0,99.99,-0.0117,2.2184,1.1583
10850,1,1,1,7.8,0,0,68.01,-0.0118,2.2475,1.1715
10851,1,1,1,9.2,0,0,79.95,-0.0118,2.2475,1.1715
10852,1,1,1,10.1,0,0,100.09,-0.0118,2.2475,1.1715
10853,1,1,1,8.6,0,0,69.82,-0.0118,2.1740,1.1618
10854,1,1,1,9.6,0,0,87.66,-0.0118,2.1740,1.1618
10855,1,1,1,10.1,0,0,97.85,-0.0118,2.1740,1.1618
10856,1,1,1,11.4,0,0,96.92,-0.0116,2.7194,1.1498
10857,1,1,1,8.9,0,0,83.14,-0.0116,2.7194,1.1498
10858,1,1,1,10.1,0,0,97.72,-0.0116,2.7194,1.1498
10859,1,1,1,8.1,0,0,80.25,-0.0117,2.3200,1.1539
10860,1,1,1,11.8,0,0,102.85,-0.0117,2.3200,1.1539
10861,1,1,1,9.4,0,0,88.84,-0.0117,2.3200,1.1539
10862,1,1,1,11.5,0,0,97.37,-0.0116,2.8747,1.1446
10863,1,1,1,11.5,0,0,94.17,-0.0116,2.8747,1.1446
10864,1,1,1,8.9,0,0,79.44,-0.0116,2.8747,1.1446
10865,1,1,1,10.1,0,0,87.89,-0.0118,2.1273,1.1628
10866,1,1,1,8.1,0,0,76.40,-0.0118,2.1273,1.1628
10867,1,1,1,11.2,0,0,93.42,-0.0118,2.1273,1.1628
10868,1,1,1,9.4,0,0,74.73,-0.0116,2.4537,1.1522
10869,1,1,1,9.2,0,0,101.34,-0.0116,2.4537,1.1522
10870,1,1,1,8.4,0,0,85.47,-0.0116,2.4537,1.1522
10871,1,1,1,9.0,0,0,90.22,-0.0118,2.6073,1.1509
10872,1,1,1,11.1,0,0,94.42,-0.0118,2.6073,1.1509
10873,1,1,1,8.8,0,0,71.11,-0.0118,2.6073,1.1509
10874,1,1,1,11.5,0,0,109.47,-0.0117,2.4814,1.1527
10875,1,1,1,10.4,0,0,91.31,-0.0117,2.4814,1.1527
10876,1,1,1,10.1,0,0,74.19,-0.0117,2.4814,1.1527
10876,1,1,1,8.8,0,0,69.48,nan,nan,nan
10877,1,1,1,10.4,0,0,72.17,-0.0123,2.1866,1.1607
10878,1,1,1,11.0,0,0,77.71,-0.0123,2.1866,1.1607
10879,1,1,1,11.9,0,0,111.89,-0.0123,2.1866,1.1607
10880,1,1,1,9.9,0,0,75.09,-0.0119,3.0655,1.1510
10881,1,1,1,8.4,0,0,61.99,-0.0119,3.0655,1.1510
10882,1,1,1,10.0,0,0,88.55,-0.0119,3.0655,1.1510
10883,1,1,1,10.1,0,0,100.54,-0.0117,2.6984,1.1524
10884,1,1,1,11.5,0,0,96.65,-0.0117,2.6984,1.1524
10885,1,1,1,10.6,0,0,101.05,-0.0117,2.6984,1.1524
10886,1,1,1,10.9,0,0,101.83,-0.0117,2.5513,1.1522
10887,1,1,1,11.8,0,0,110.19,-0.0117,2.5513,1.1522
10888,1,1,1,8.5,0,0,67.38,-0.0117,2.5513,1.1522
10889,1,1,1,12.1,0,0,109.38,-0.0119,2.7034,1.1626
10890,1,1,1,8.8,0,0,72.49,-0.0119,2.7034,1.1626
10891,1,1,1,11.1,0,0,94.34,-0.0119,2.7034,1.1626
10892,1,1,1,11.4,0,0,96.25,-0.0119,2.2876,1.1673
10893,1,1,1,9.4,0,0,70.11,-0.0119,2.2876,1.1673
10894,1,1,1,9.0,0,0,79.07,-0.0119,2.2876,1.1673
10895,1,1,1,8.5,0,0,83.53,-0.0120,2.1272,1.1741
10896,1,1,1,10.8,0,0,99.64,-0.0120,2.1272,1.1741
10897,1,1,1,10.9,0,0,93.73,-0.0120,2.1272,1.1741
10898,1,1,1,9.9,0,0,64.57,-0.0118,2.4102,1.1660
10899,1,1,1,9.2,0,0,86.72,-0.0118,2.4102,1.1660
10900,1,1,1,9.5,0,0,92.77,-0.0118,2.4102,1.1660
10901,1,1,1,8.0,0,0,80.08,-0.0116,2.2069,1.1572
10902,1,1,1,10.5,0,0,91.76,-0.0116,2.2069,1.1572
10903,1,1,1,9.9,0,0,90.71,-0.0116,2.2069,1.1572
10904,1,1,1,8.8,0,0,98.97,-0.0120,2.6094,1.1621
10905,1,1,1,11.0,0,0,58.18,-0.0120,2.6094,1.1621
10906,1,1,1,8.0,0,0,80.20,-0.0120,2.6094,1.1621
10907,1,1,1,10.4,0,0,98.26,-0.0120,2.4801,1.1562
10908,1,1,1,11.6,0,0,112.72,-0.0120,2.4801,1.1562
10909,1,1,1,9.4,0,0,72.05,-0.0120,2.4801,1.1562
10910,1,1,1,10.9,0,0,101.18,-0.0119,3.2217,1.1737
10911,1,1,1,9.0,0,0,68.51,-0.0119,3.2217,1.1737
10912,1,1,1,10.0,0,0,69.85,-0.0119,3.2217,1.1737
10913,1,1,1,9.9,0,0,81.11,-0.0121,2.6331,1.1935
10914,1,1,1,10.2,0,0,89.39,-0.0121,2.6331,1.1935
10915,1,1,1,11.2,0,0,83.44,-0.0121,2.6331,1.1935
10916,1,1,1,10.2,0,0,86.76,-0.0119,2.7945,1.1871
10917,1,1,1,11.2,0,0,61.40,-0.0119,2.7945,1.1871
10918,1,1,1,10.1,0,0,80.13,-0.0119,2.7945,1.1871
10919,1,1,1,10.5,0,0,79.29,-0.0120,3.0734,1.1809
10920,1,1,1,10.8,0,0,103.53,-0.0120,3.0734,1.1809
10921,1,1,1,9.2,0,0,84.54,-0.0120,3.0734,1.1809
10922,1,1,1,9.0,0,0,55.29,-0.0123,2.6518,1.1914
10923,1,1,1,11.5,0,0,87.03,-0.0123,2.6518,1.1914
10924,1,1,1,10.1,0,0,85.10,-0.0123,2.6518,1.1914
10925,1,1,1,9.1,0,0,77.43,-0.0118,3.1944,1.1690
10926,1,1,1,10.9,0,0,86.99,-0.0118,3.1944,1.1690
10927,1,1,1,9.0,0,0,84.66,-0.0118,3.1944,1.1690
10928,1,1,1,9.0,0,0,92.41,-0.0120,2.9214,1.1777
10929,1,1,1,12.0,0,0,110.45,-0.0120,2.9214,1.1777
10930,1,1,1,13.0,0,0,106.97,-0.0120,2.9214,1.1777
10931,1,1,1,9.1,0,0,74.58,-0.0118,2.7595,1.1660
10932,1,1,1,12.1,0,0,99.46,-0.0118,2.7595,1.1660
10933,1,1,1,8.4,0,0,62.57,-0.0118,2.7595,1.1660
10934,1,1,1,10.5,0,0,103.61,-0.0118,2.6785,1.1627
10935,1,1,1,10.4,0,0,92.20,-0.0118,2.6785,1.1627
10936,1,1,1,8.2,0,0,77.01,-0.0118,2.6785,1.1627
10937,1,1,1,9.5,0,0,83.16,-0.0120,2.3059,1.1816
10938,1,1,1,11.0,0,0,91.31,-0.0120,2.3059,1.1816
10939,1,1,1,9.5,0,0,95.68,-0.0120,2.3059,1.1816
10940,1,1,1,10.5,0,0,87.22,-0.0120,2.6196,1.1676
10941,1,1,1,9.0,0,0,65.60,-0.0120,2.6196,1.1676
10942,1,1,1,9.0,0,0,96.16,-0.0120,2.6196,1.1676
10943,1,1,1,9.1,0,0,76.26,-0.0120,2.0139,1.1837
10944,1,1,1,9.9,0,0,82.59,-0.0120,2.0139,1.1837
10945,1,1,1,7.6,0,0,73.03,-0.0120,2.0139,1.1837
10946,1,1,1,9.2,0,0,74.18,-0.0120,2.0949,1.1829
10947,1,1,1,10.0,0,0,84.83,-0.0120,2.0949,1.1829
10948,1,1,1,9.6,0,0,76.70,-0.0120,2.0949,1.1829
10949,1,1,1,9.4,0,0,100.25,-0.0121,2.2369,1.1838
10950,1,1,1,8.1,0,0,78.97,-0.0121,2.2369,1.1838
10951,1,1,1,12.1,0,0,97.77,-0.0121,2.2369,1.1838
10952,1,1,1,10.5,0,0,85.57,-0.0119,2.3865,1.1724
10953,1,1,1,9.4,0,0,66.56,-0.0119,2.3865,1.1724
10954,1,1,1,10.9,0,0,77.52,-0.0119,2.3865,1.1724
10955,1,1,1,8.1,0,0,75.11,-0.0121,2.1810,1.1867
10956,1,1,1,9.0,0,0,77.08,-0.0121,2.1810,1.1867
10957,1,1,1,9.4,0,0,92.47,-0.0121,2.1810,1.1867
10958,1,1,1,9.1,0,0,83.10,-0.0118,2.5220,1.1650
10959,1,1,1,8.9,0,0,92.70,-0.0118,2.5220,1.1650
10960,1,1,1,10.1,0,0,93.53,-0.0118,2.5220,1.1650
10961,1,1,1,10.4,0,0,95.47,-0.0118,2.6252,1.1684
10962,1,1,1,9.1,0,0,77.14,-0.0118,2.6252,1.1684
10963,1,1,1,10.8,0,0,102.68,-0.0118,2.6252,1.1684
10964,1,1,1,8.6,0,0,65.62,-0.0117,2.5226,1.1456
10965,1,1,1,9.8,0,0,82.00,-0.0117,2.5226,1.1456
10966,1,1,1,11.1,0,0,106.39,-0.0117,2.5226,1.1456
10967,1,1,1,11.5,0,0,101.54,-0.0117,3.3898,1.1475
10968,1,1,1,10.0,0,0,75.35,-0.0117,3.3898,1.1475
10969,1,1,1,9.8,0,0,99.14,-0.0117,3.3898,1.1475
10970,1,1,1,10.1,0,0,71.47,-0.0118,2.8315,1.1592
10971,1,1,1,7.9,0,0,71.76,-0.0118,2.8315,1.1592
10972,1,1,1,9.8,0,0,68.78,-0.0118,2.8315,1.1592
10973,1,1,1,8.2,0,0,68.40,-0.0119,2.0392,1.1699
10974,1,1,1,9.8,0,0,76.56,-0.0119,2.0392,1.1699
10975,1,1,1,10.2,0,0,87.72,-0.0119,2.0392,1.1699
10976,1,1,1,9.2,0,0,79.99,-0.0120,2.4618,1.1755
10977,1,1,1,11.4,0,0,118.21,-0.0120,2.4618,1.1755
10978,1,1,1,10.6,0,0,100.46,-0.0120,2.4618,1.1755
10979,1,1,1,8.8,0,0,74.70,-0.0118,3.1416,1.1605
10980,1,1,1,10.1,0,0,70.46,-0.0118,3.1416,1.1605
10981,1,1,1,11.8,0,0,125.78,-0.0118,3.1416,1.1605
10982,1,1,1,10.1,0,0,82.23,-0.0120,3.4266,1.1650
10983,1,1,1,10.6,0,0,113.72,-0.0120,3.4266,1.1650
10984,1,1,1,10.5,0,0,77.94,-0.0120,3.4266,1.1650
10985,1,1,1,11.1,0,0,108.79,-0.0119,2.7923,1.1745
10986,1,1,1,10.5,0,0,89.80,-0.0119,2.7923,1.1745
10987,1,1,1,10.5,0,0,114.08,-0.0119,2.7923,1.1745
